LO3
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484815020,172.25,172.25,172.25,172.25,108
1,172.25,172.25,172.25,172.25,673
2,172.25,172.25,172.25,172.25,81
443,170.95,170.95,170.95,170.95,449
463,170.95,170.95,170.95,170.95,156
a1484899500,170.75,170.75,170.75,170.75,265
5,169.8,169.8,169.8,169.8,224
a1485158760,171.4,171.4,171.4,171.4,45
a1485245160,171.95,171.95,171.95,171.95,56
1,171.95,171.95,171.95,171.95,100
2,172.25,172.25,171.95,171.95,1002
431,171.6,171.6,171.6,171.6,6
459,170.95,170.95,170.95,170.95,205
464,170.95,170.95,170.95,170.95,1056
488,170.95,170.95,170.95,170.95,189
a1485332280,171.5,171.5,171.5,171.5,108
a1485420420,174.85,174.85,174.85,174.85,40
36,175.7,175.7,175.7,175.7,500
166,175,175,175,175,50
a1485506820,173.3,173.3,173.3,173.3,30
93,173.25,173.25,173.25,173.25,100
"
