M4N
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484647020,2.229,2.229,2.228,2.228,2000
98,2.2,2.2,2.2,2.2,780
141,2.2,2.2,2.2,2.2,600
152,2.2,2.2,2.199,2.199,1507
a1484730480,2.179,2.18,2.179,2.179,1999
4,2.12,2.12,2.12,2.12,989
26,2.11,2.11,2.11,2.11,1000
42,2.11,2.11,2.11,2.11,1200
64,2.11,2.11,2.11,2.11,474
65,2.11,2.11,2.11,2.11,2326
190,2.11,2.11,2.109,2.109,900
258,2.1,2.1,2.1,2.1,1000
a1484820420,2.1,2.1,2.1,2.1,500
98,2.1,2.1,2.1,2.1,3144
99,2.1,2.1,2.1,2.1,3498
122,2.1,2.1,2.1,2.1,1000
124,2.1,2.1,2.1,2.1,502
222,2.178,2.178,2.178,2.178,350
a1484903520,2.1,2.1,2.1,2.1,1000
83,2.1,2.102,2.1,2.102,4800
135,2.168,2.168,2.168,2.168,1500
186,2.1,2.1,2.1,2.1,5000
216,2.1,2.1,2.1,2.1,210
222,2.167,2.167,2.167,2.167,1000
305,2.168,2.168,2.167,2.167,1938
a1485251520,2.08,2.08,2.08,2.08,2015
4,2.12,2.12,2.119,2.119,2451
111,2.119,2.119,2.119,2.119,500
a1485331380,2.08,2.08,2.08,2.08,1000
199,2.081,2.081,2.081,2.081,1000
a1485421800,2.11,2.11,2.11,2.11,3000
126,2.086,2.086,2.086,2.086,1000
a1485510840,2.08,2.08,2.08,2.08,40
86,2.071,2.08,2.071,2.08,2000
164,2.071,2.071,2.071,2.071,500
"
