UPAB
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484668440,106.45,106.45,106.45,106.45,21
971,107.35,107.35,107.35,107.35,42
992,107.25,107.25,107.25,107.25,2
a1484737920,106.3,106.3,106.3,106.3,48
17,105.65,106.3,105.65,106.3,188
228,107.25,107.25,107.25,107.25,20
285,107.45,107.45,107.45,107.45,20
295,107.6,107.6,107.6,107.6,16
301,107.6,107.6,107.6,107.6,9
a1484838720,108.55,108.55,108.55,108.55,36
13,108.5,108.5,108.5,108.5,62
a1484917560,108.25,108.25,108.25,108.25,46
64,108.1,108.1,108.1,108.1,13
110,107.6,107.6,107.6,107.6,50
a1485158820,107,107,107,107,33
451,106.8,106.8,106.8,106.8,23
a1485249240,106.95,106.95,106.95,106.95,56
115,107.35,107.35,107.35,107.35,18
164,106.15,106.2,106.15,106.2,75
325,106.2,106.2,106.2,106.2,74
401,106.75,106.75,106.75,106.75,45
a1485532680,109.1,109.1,109.1,109.1,46
a1485791160,109,109,109,109,33
"
