KNIA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,124.35,124.35,124.35,124.35,8
139,124.25,124.25,124.25,124.25,40
a1484726700,123.85,123.85,123.85,123.85,20
126,123.8,123.8,123.8,123.8,150
394,124.5,124.5,124.5,124.5,25
a1484816640,124.5,124.5,124.5,124.5,100
107,125.15,125.15,125.15,125.15,50
a1484922420,124.5,124.5,124.5,124.5,15
a1485162420,123.75,123.75,123.75,123.75,50
a1485267000,124.35,124.35,124.35,124.35,50
a1485331980,124.4,124.4,124.4,124.4,20
210,125.35,125.35,125.35,125.35,70
a1485431880,126.65,126.65,126.65,126.65,50
a1485763500,125.9,125.9,125.9,125.9,20
"
