PCE1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484664900,1438,1438,1438,1438,14
a1484749440,1454.45,1454.45,1454.45,1454.45,1
92,1438.05,1438.05,1438.05,1438.05,1
a1484813100,1452,1452,1452,1452,1
322,1446,1446,1446,1446,4
384,1456.7,1456.7,1456.7,1456.7,1
487,1445.25,1445.25,1445.25,1445.25,20
a1484899500,1455,1455,1455,1455,3
41,1454.9,1454.9,1454.9,1454.9,1
354,1455.5,1455.5,1455.5,1455.5,1
419,1442.2,1442.2,1442.2,1442.2,1
a1485158700,1428.3,1428.3,1428.3,1428.3,10
31,1443.65,1443.65,1435,1435,18
94,1447.05,1447.05,1447.05,1447.05,8
a1485245100,1453.05,1453.05,1453.05,1453.05,2
127,1446.35,1446.35,1446.35,1446.35,4
147,1445.85,1445.85,1445.85,1445.85,1
188,1446.1,1446.1,1446.1,1446.1,4
a1485331500,1451.9,1451.9,1451.9,1451.9,10
338,1462.65,1462.65,1462.65,1462.65,10
401,1463.25,1463.25,1463.25,1463.25,5
497,1465.65,1465.65,1465.65,1465.65,4
502,1464,1464,1464,1464,8
a1485423600,1485.55,1485.55,1485.55,1485.55,5
312,1482.45,1482.45,1482.05,1482.05,20
314,1483.25,1483.25,1483.25,1483.25,1
333,1482.7,1482.7,1482.7,1482.7,4
a1485515160,1485,1485,1485,1485,2
315,1479,1479.25,1479,1479.25,5
a1485763500,1497,1497,1497,1497,7
35,1492,1492,1492,1492,7
61,1492,1492,1492,1492,3
389,1492,1492,1492,1492,2
471,1470,1470,1470,1470,5
"
