T1L
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484748720,10.49,10.49,10.49,10.49,100
112,10.59,10.59,10.59,10.59,100
a1485273180,10.53,10.53,10.53,10.53,400
a1485341220,10.64,10.64,10.64,10.64,839
6,10.64,10.64,10.64,10.64,1161
44,10.505,10.505,10.505,10.505,190
a1485417900,10.595,10.595,10.595,10.595,1500
302,10.75,10.75,10.75,10.75,85
428,10.655,10.655,10.655,10.655,1750
a1485768840,10.58,10.58,10.58,10.58,222
353,10.575,10.575,10.575,10.575,100
"
