RO5K
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484644620,0.86,0.86,0.86,0.86,500
291,0.828,0.828,0.828,0.828,1800
a1485173880,0.77,0.77,0.77,0.77,2000
2,0.77,0.77,0.77,0.77,700
4,0.811,0.811,0.811,0.811,2000
12,0.865,0.865,0.865,0.865,1900
13,0.88,0.88,0.88,0.88,2000
90,0.86,0.86,0.86,0.86,300
100,0.86,0.86,0.86,0.86,3500
117,0.86,0.86,0.86,0.86,200
205,0.899,0.899,0.899,0.899,800
225,0.9,0.9,0.9,0.9,1300
236,0.85,0.85,0.85,0.85,2000
a1485348060,0.791,0.791,0.791,0.791,3500
2,0.85,0.85,0.85,0.85,2537
8,0.816,0.816,0.816,0.816,2450
206,0.854,0.854,0.854,0.854,250
"
