S4A
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484650440,13.885,13.885,13.885,13.885,16
202,13.99,13.99,13.99,13.99,2950
250,14.135,14.135,13.99,13.99,250
a1484731320,14,14,14,14,50
28,13.99,13.99,13.985,13.985,468
72,13.85,13.85,13.85,13.85,20
325,13.895,13.895,13.895,13.895,107
a1484916540,13.9,13.9,13.895,13.895,163
25,13.805,13.805,13.805,13.805,18
122,13.7,13.805,13.7,13.805,1000
a1485159660,13.8,13.8,13.8,13.8,180
107,13.66,13.66,13.66,13.66,19
167,13.485,13.66,13.485,13.66,1267
174,13.63,13.63,13.625,13.625,110
203,13.35,13.455,13.35,13.455,300
330,13.615,13.615,13.615,13.615,2
a1485253260,13.45,13.45,13.45,13.45,100
21,13.42,13.42,13.42,13.42,22
22,13.41,13.42,13.41,13.42,1244
256,13.45,13.45,13.45,13.45,400
270,13.59,13.59,13.59,13.59,10
a1485334920,13.335,13.34,13.335,13.34,450
50,13.63,13.63,13.585,13.585,1031
56,13.7,13.7,13.7,13.7,969
57,13.76,13.76,13.71,13.71,1000
58,13.855,13.855,13.81,13.81,206
60,13.9,13.9,13.9,13.9,181
63,13.9,13.9,13.9,13.9,154
66,13.99,13.99,13.95,13.95,1000
67,13.9,13.9,13.9,13.9,146
71,13.99,13.99,13.99,13.99,295
76,13.99,13.99,13.99,13.99,500
87,13.99,13.99,13.99,13.99,1000
126,13.99,13.99,13.99,13.99,300
206,14.195,14.195,13.99,13.99,1000
208,14.2,14.2,14.2,14.2,160
241,14,14.025,14,14.025,2005
380,13.93,13.93,13.93,13.93,150
411,13.935,13.935,13.93,13.93,64
418,13.99,13.99,13.99,13.99,158
434,13.99,13.99,13.99,13.99,367
435,13.99,13.99,13.99,13.99,150
a1485417780,13.99,13.99,13.99,13.99,20
164,13.99,13.99,13.99,13.99,204
175,13.99,13.99,13.985,13.985,1072
291,13.95,13.95,13.95,13.95,29
a1485763380,13.985,13.985,13.985,13.985,30
36,13.95,13.95,13.95,13.95,7
78,13.95,13.95,13.95,13.95,83
92,13.95,13.99,13.95,13.99,101
98,13.95,13.95,13.95,13.95,231
110,13.985,13.985,13.945,13.945,1004
111,13.99,13.99,13.99,13.99,1069
114,13.99,13.99,13.99,13.99,100
117,13.985,13.985,13.985,13.985,396
412,13.855,13.855,13.855,13.855,98
499,13.83,13.835,13.83,13.835,322
"
