UZU
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484649840,55.52,55.53,55.52,55.53,40
43,55.52,55.53,55.52,55.53,50
94,55.52,55.52,55.52,55.52,10
287,55.52,55.52,55.52,55.52,90
a1484729400,55.52,55.52,55.52,55.52,241
1,55.52,55.52,55.52,55.52,3
22,54.5,55.52,54.5,55.52,650
268,55.32,55.32,55.27,55.27,216
a1484832600,54.54,54.6,54.54,54.6,139
57,55.11,55.11,55.11,55.11,28
a1484900460,54.7,54.7,54.7,54.7,184
467,54.54,54.54,54.54,54.54,100
478,54.99,54.99,54.99,54.99,215
a1485158580,55.55,55.55,55.55,55.55,50
118,55,55.1,55,55.1,180
a1485249960,55.14,55.14,54.88,54.88,341
120,55.41,55.42,55.41,55.42,240
354,55.39,55.39,55.39,55.39,65
423,55.2,55.2,55.2,55.2,27
424,55.4,55.4,55.4,55.4,112
a1485337980,56.1,56.1,56.1,56.1,215
135,56.15,56.15,56.14,56.14,86
219,56.26,56.26,56.26,56.26,150
221,56.42,56.42,56.42,56.42,100
244,56.42,56.42,56.42,56.42,14
280,56.42,56.42,56.42,56.42,86
374,57,57,56.5,56.5,250
380,56.74,56.74,56.74,56.74,80
a1485417780,56.19,56.19,56.19,56.19,26
19,56.73,56.73,56.73,56.73,12
65,56.86,56.91,56.86,56.91,148
67,56.89,56.89,56.89,56.89,148
74,56.9,56.9,56.9,56.9,106
78,56.9,56.9,56.9,56.9,154
80,56.89,56.89,56.89,56.89,2
114,56.46,56.46,56.46,56.46,30
129,56.25,56.42,56.25,56.42,250
243,56.3,56.33,56.3,56.33,308
495,55.99,55.99,55.99,55.99,214
496,55.99,55.99,55.99,55.99,25
a1485511140,55.01,55.01,55.01,55.01,200
88,55.02,55.02,55.02,55.02,27
328,55.02,55.02,55.02,55.02,10
a1485768120,55,55,55,55,33
171,54.93,54.93,54.93,54.93,200
306,55.99,55.99,55.99,55.99,8
379,54.98,54.98,54.98,54.98,27
"
