LTEC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484652480,23.815,23.815,23.815,23.815,100
a1484819640,23.85,23.85,23.85,23.85,300
321,23.94,23.94,23.94,23.94,250
a1484904900,23.85,23.85,23.85,23.85,680
a1485176940,23.465,23.465,23.465,23.465,200
a1485245100,23.58,23.58,23.58,23.58,20
8,23.49,23.49,23.49,23.49,700
67,23.365,23.365,23.365,23.365,250
a1485332700,27.2,27.2,27.2,27.2,100
23,26.815,26.815,26.815,26.815,35
56,26.41,26.41,26.41,26.41,30
61,26.41,26.41,26.41,26.41,50
126,26.395,26.395,26.395,26.395,100
267,27.27,27.27,27.27,27.27,80
325,27.265,27.265,27.265,27.265,195
328,27.43,27.43,27.43,27.43,255
353,27.78,27.78,27.78,27.78,24
387,27.41,27.41,27.41,27.41,50
391,27.33,27.33,27.33,27.33,80
444,27.095,27.095,27.095,27.095,269
461,26.87,26.87,26.87,26.87,150
a1485417900,27.185,27.185,27.185,27.185,37
64,27.23,27.23,27.23,27.23,592
88,27.08,27.08,27.08,27.08,40
97,27.08,27.08,27.08,27.08,198
103,27.025,27.025,27.025,27.025,30
286,27.17,27.17,27.17,27.17,530
442,27.13,27.13,27.13,27.13,200
456,27.16,27.16,27.155,27.155,260
471,27.13,27.13,27.13,27.13,160
a1485505440,27.53,27.53,27.53,27.53,359
2,27.495,27.495,27.495,27.495,154
11,27.605,27.605,27.605,27.605,198
12,27.625,27.625,27.625,27.625,221
284,27.335,27.335,27.335,27.335,103
335,27.285,27.285,27.285,27.285,196
469,27.38,27.38,27.38,27.38,497
a1485768720,27.015,27.015,27.015,27.015,35
100,27.045,27.045,27.045,27.045,45
297,27.065,27.065,27.065,27.065,650
313,27.15,27.15,27.15,27.15,500
"
