MTT
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484650140,27.56,27.56,27.56,27.56,330
57,27.56,27.56,27.56,27.56,127
a1484922900,28.475,28.475,28.475,28.475,89
1,28.475,28.475,28.475,28.475,36
a1485158700,28,28,28,28,892
56,28,28,28,28,100
463,28.325,28.325,28.325,28.325,100
a1485252360,27.845,27.845,27.845,27.845,2
365,28.37,28.37,28.37,28.37,150
a1485331500,29,29,29,29,632
91,29.195,29.195,29.195,29.195,100
388,29.2,29.2,29.2,29.2,64
389,29.2,29.2,29.2,29.2,68
484,29.26,29.26,29.24,29.245,100
a1485418020,26.6,26.6,26.6,26.6,900
20,26.6,26.6,26.6,26.6,300
23,26.63,26.63,26.63,26.63,190
25,26.63,26.63,26.63,26.63,119
36,26.62,26.62,26.62,26.62,50
41,26.62,26.62,26.62,26.62,100
54,26.62,26.62,26.62,26.62,30
58,26.62,26.62,26.62,26.62,800
66,26.62,26.62,26.62,26.62,100
79,26.62,26.62,26.62,26.62,100
94,26.6,26.6,26.6,26.6,500
99,26.665,26.665,26.665,26.665,80
134,26.66,26.66,26.66,26.66,55
140,26.66,26.66,26.66,26.66,185
141,26.75,26.75,26.75,26.75,65
154,26.67,26.67,26.67,26.67,200
201,26.2,26.25,26.2,26.25,220
216,25.645,26,25.645,26,550
222,25.85,25.85,25.85,25.85,40
312,25.8,25.8,25.8,25.8,10
339,25.69,25.69,25.69,25.69,100
392,25.5,25.5,25.5,25.5,200
433,25.5,25.5,25.5,25.5,140
494,25.2,25.2,25.2,25.2,200
497,25.21,25.21,25.21,25.21,200
500,25.25,25.25,25.17,25.17,300
a1485504300,24.4,24.6,24.4,24.6,1400
48,24.55,24.55,24.55,24.55,100
78,24.455,24.455,24.455,24.455,551
92,24.44,24.455,24.44,24.44,475
97,24.44,24.44,24.44,24.44,544
104,24.38,24.38,24.38,24.38,80
114,24.495,24.495,24.495,24.495,35
127,24.59,24.59,24.5,24.5,542
129,24.44,24.44,24.44,24.44,182
146,24.545,24.545,24.5,24.5,60
154,24.545,24.545,24.545,24.545,100
206,24.5,24.5,24.5,24.5,41
222,24.535,24.535,24.535,24.535,150
266,24.775,24.775,24.775,24.775,300
273,24.55,24.55,24.55,24.55,150
288,24.65,24.65,24.65,24.65,100
300,24.4,24.4,24.4,24.4,200
326,24.725,24.725,24.725,24.725,15
331,24.465,24.465,24.465,24.465,810
333,24.515,24.515,24.51,24.51,1000
354,24.52,24.52,24.52,24.52,205
362,24.515,24.515,24.515,24.515,30
363,24.455,24.455,24.455,24.455,187
377,24.44,24.44,24.44,24.44,40
404,24.47,24.47,24.47,24.47,642
430,24.605,24.605,24.605,24.605,195
450,24.87,24.87,24.87,24.87,139
470,24.945,24.945,24.945,24.945,40
473,24.94,24.94,24.94,24.94,132
488,24.845,24.845,24.845,24.845,500
499,25.05,25.05,25.05,25.05,350
a1485767760,25.165,25.165,25.165,25.165,250
196,25.3,25.3,25.3,25.3,50
325,24.66,24.66,24.66,24.66,34
326,24.66,24.66,24.66,24.66,1
372,24.465,24.465,24.465,24.465,200
407,24.515,24.515,24.515,24.515,300
"
