LEN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484643900,114.85,114.85,114.85,114.85,38
86,114.85,114.85,114.85,114.85,58
110,114.85,114.85,114.85,114.85,4
a1484727660,113.65,113.65,113.65,113.65,50
62,115,115,115,115,20
a1484899500,117.5,117.5,117.5,117.5,250
27,118,118,118,118,70
28,118,118,118,118,250
107,120.65,120.65,120.65,120.65,19
116,119.5,119.5,119.5,119.5,200
118,119.5,119.5,119.5,119.5,100
150,121.55,121.55,121.55,121.55,83
229,122,122,122,122,23
261,125.2,125.2,125,125,53
462,126.4,126.4,126.4,126.4,10
a1485172980,127.8,127.8,127.8,127.8,10
173,127.6,127.6,127.6,127.6,76
a1485245100,129.35,129.35,129.35,129.35,10
a1485331500,133.25,133.25,133.25,133.25,137
9,132.95,132.95,132.95,132.95,55
210,132,132,132,132,20
302,133.25,133.25,133.25,133.25,25
a1485530940,133.05,133.05,133.05,133.05,200
2,132.9,132.9,132.9,132.9,300
a1485767520,132,132,132,132,12
12,132.15,132.15,132.15,132.15,100
16,132.15,132.15,132.15,132.15,152
"
