POPD
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484670120,0.977,0.977,0.977,0.977,1800
2,0.98,0.98,0.98,0.98,1000
944,0.971,0.972,0.971,0.972,5101
a1484815800,0.973,0.973,0.973,0.973,1000
171,0.978,0.978,0.978,0.978,3000
332,0.999,0.999,0.999,0.999,3000
336,1.006,1.006,1.006,1.006,4050
446,0.997,0.997,0.997,0.997,1000
a1485252060,0.975,0.975,0.975,0.975,2000
120,0.971,0.971,0.971,0.971,2200
370,0.974,0.974,0.974,0.974,800
a1485358440,1.009,1.009,1.008,1.008,30000
36,1.009,1.009,1.009,1.009,11038
a1485508320,0.98,0.98,0.98,0.98,100
a1485783780,0.965,0.965,0.965,0.965,1000
24,0.96,0.96,0.96,0.96,1000
160,0.965,0.965,0.965,0.965,1000
"
