EJT1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484650800,11.615,11.755,11.615,11.755,1742
152,12.115,12.115,12.115,12.115,10
330,12.59,12.59,12.59,12.59,200
a1484726700,12.6,12.6,12.6,12.6,70
177,12.395,12.395,12.395,12.395,10
495,12.4,12.4,12.4,12.4,10
a1484829420,12.05,12.05,12.05,12.05,160
a1485177480,12.255,12.255,12.255,12.255,524
79,12.5,12.5,12.5,12.5,400
167,12.5,12.5,12.5,12.5,153
177,12.6,12.6,12.6,12.6,1000
178,12.6,12.6,12.6,12.6,290
a1485245280,11.79,11.79,11.79,11.79,7021
6,11.81,11.81,11.81,11.81,853
14,11.76,11.76,11.76,11.76,2000
43,11.75,11.78,11.75,11.78,1240
56,11.64,11.64,11.64,11.64,2000
61,11.76,11.76,11.76,11.76,200
91,11.75,11.75,11.75,11.75,50
139,11.89,11.89,11.89,11.89,250
153,11.87,11.87,11.87,11.87,40
167,11.72,11.72,11.72,11.72,45
203,11.7,11.7,11.7,11.7,1500
205,11.68,11.68,11.68,11.68,20
210,11.7,11.7,11.7,11.7,90
215,11.29,11.58,11.29,11.58,140
265,11.55,11.55,11.55,11.55,100
267,11.6,11.6,11.6,11.6,400
268,11.665,11.665,11.665,11.665,260
280,11.67,11.67,11.67,11.67,700
282,11.67,11.67,11.67,11.67,300
295,11.57,11.57,11.57,11.57,350
316,11.57,11.57,11.57,11.57,1150
367,11.74,11.74,11.74,11.74,100
401,11.645,11.645,11.645,11.645,510
406,11.47,11.47,11.47,11.47,600
418,11.48,11.48,11.48,11.48,900
441,11.55,11.55,11.55,11.55,2000
489,11.575,11.575,11.575,11.575,730
493,11.59,11.59,11.59,11.59,700
a1485339060,11.85,11.85,11.85,11.85,90
61,12,12,12,12,200
68,11.85,11.85,11.85,11.85,1000
149,11.85,11.85,11.85,11.85,1000
175,12.03,12.03,12.03,12.03,406
289,12.195,12.195,12.195,12.195,100
339,12.07,12.07,12.07,12.07,100
a1485417900,12.19,12.19,12.19,12.19,60
439,11.685,11.685,11.685,11.685,1250
a1485504420,11.7,11.7,11.7,11.7,5000
18,11.7,11.7,11.7,11.7,100
76,11.825,11.825,11.825,11.825,1000
88,11.725,11.725,11.725,11.725,1000
a1485763500,11.695,11.695,11.695,11.695,170
2,11.5,11.52,11.5,11.52,1535
10,11.155,11.5,11.155,11.5,4400
36,11.5,11.5,11.5,11.5,5000
114,11.58,11.58,11.58,11.58,40
"
