A6T
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484899380,5.5,5.5,5.499,5.499,400
62,5.351,5.351,5.351,5.351,500
217,5.35,5.351,5.35,5.351,1500
294,5.35,5.35,5.35,5.35,230
a1485250320,5.3,5.3,5.3,5.3,1500
a1485357780,5.3,5.3,5.3,5.3,1000
66,5.264,5.27,5.264,5.27,500
a1485419700,5.3,5.3,5.3,5.3,1000
53,5.201,5.266,5.201,5.266,1598
239,5.201,5.201,5.201,5.201,162
240,5.201,5.201,5.201,5.201,938
345,5.25,5.25,5.249,5.249,1118
424,5.28,5.28,5.28,5.28,188
a1485508200,5.26,5.26,5.26,5.26,400
a1485773460,5.201,5.201,5.201,5.201,400
173,5.299,5.299,5.299,5.299,384
"
