DBD
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484644920,23.57,23.57,23.57,23.57,160
92,24.095,24.095,24.095,24.095,421
323,23.83,23.83,23.83,23.83,43
409,24,24,24,24,644
a1484836200,24.1,24.1,24.095,24.095,1073
1,24.1,24.1,24.1,24.1,3
2,24.1,24.1,24.1,24.1,1
7,24.045,24.045,24.045,24.045,199
42,23.83,23.83,23.83,23.83,10
93,23.75,23.79,23.75,23.79,705
a1484899500,23.5,23.5,23.5,23.5,86
80,23.5,23.5,23.5,23.5,65
a1485158700,23.695,23.695,23.695,23.695,108
84,23.63,23.63,23.63,23.63,32
a1485270180,24.08,24.08,24.08,24.08,150
76,24.155,24.155,24.155,24.155,200
a1485331500,24.6,24.6,24.6,24.6,450
372,24.7,24.7,24.7,24.7,108
387,25,25,25,25,173
388,25.27,25.27,25.2,25.2,601
389,25.42,25.42,25.37,25.37,367
393,25.395,25.395,25.395,25.395,245
394,25.18,25.18,25.18,25.18,2
407,25.08,25.08,25.08,25.08,355
a1485417900,25.24,25.24,25.24,25.24,6
3,25.52,25.52,25.52,25.52,78
a1485532620,25.075,25.075,25.075,25.075,8
"
