DIE
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641680,11.5,11.58,11.5,11.58,1000
22,11.39,11.39,11.39,11.39,400
54,11.14,11.14,11.14,11.14,30
56,11,11,11,11,1400
60,10.865,10.865,10.865,10.865,100
64,10.8,10.8,10.8,10.8,500
81,10.8,10.8,10.8,10.8,431
91,11,11,11,11,1370
328,11.385,11.385,11.385,11.385,864
a1484754660,11.48,11.48,11.48,11.48,100
28,11.25,11.25,11.25,11.25,200
981,11.28,11.28,11.28,11.28,100
997,11.37,11.37,11.37,11.37,300
a1484823360,11.5,11.5,11.5,11.5,900
2,11.7,11.7,11.7,11.7,100
16,11.7,11.7,11.54,11.54,530
19,11.305,11.305,11.305,11.305,2
41,11.7,11.7,11.7,11.7,700
121,11.7,11.7,11.7,11.7,175
128,11.7,11.7,11.7,11.7,5000
187,12,12,12,12,125
201,11.79,11.79,11.79,11.79,400
a1485167220,11.595,11.6,11.595,11.6,1100
11,11.595,11.595,11.595,11.595,325
a1485247260,11.745,11.745,11.745,11.745,184
404,11.7,11.7,11.695,11.695,400
a1485425940,11.65,11.65,11.65,11.65,900
a1485786720,11.79,11.79,11.79,11.79,2000
"
