BKN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=120
a1495191060,49.245
199,49.66
209,49.795
233,49.705
234,49.7
251,49.42
a1495450260,49.85
31,49.8
279,49.85
a1495523700,49.945
243,50.41
399,50.2
a1495633740,50.2
19,50.48
a1495719780,50.58
64,50.58
a1495782300,50.51
46,50.38
70,50.33
241,50.01
284,50
a1496041620,51.01
33,50.89
91,50.59
302,50.43
339,50.4
471,50.78
a1496127900,51
399,51
472,51.16
a1496221440,51.14
235,51.15
281,50.32
321,50.34
374,50.39
380,50.47
a1496304540,50.53
165,50.72
a1496390940,51.12
333,50.3
a1496732700,50
121,50.31
129,50.69
286,50.71
472,50.29
a1496821500,50.82
226,51.18
411,50.6
426,50.61
427,50.5
a1496918280,50.96
22,50.38
218,50.96
"
