SR9
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1484640300,87.01
3,87.1
6,87.09
51,87.37
72,87.04
87,87.27
102,87.25
115,87.11
136,87.1
153,87.21
156,87.11
159,87.2
197,86.9
248,86.65
293,87.14
332,87.12
333,87.16
422,87.06
428,87.13
431,87.13
a1484726700,86.59
4,86.5
29,86.5
32,86.61
46,86.52
54,86.34
59,86.44
60,86.34
210,86.33
230,86.31
253,86.33
287,86.5
296,86.5
402,86.65
410,86.5
420,86.49
442,86.5
469,86.45
484,86.42
491,86.35
a1484813100,87.12
93,86.54
100,86.53
135,86.54
144,86.52
176,86.38
226,86.35
227,86.35
228,86.35
329,86.6
333,86.62
349,86.72
351,86.73
377,86.75
379,86.7
398,86.51
419,86.49
494,86.11
a1484899500,85.46
2,85.84
3,85.8
4,85.8
14,85.84
17,85.96
19,85.96
21,85.95
60,86.43
97,86.38
186,86.53
200,86.48
228,86.34
286,86.45
293,86.51
325,86.38
372,86.2
418,86.21
454,86.15
499,86.5
a1485158700,85.49
1,85.33
13,85.55
110,85.63
120,85.78
248,86
300,85.87
304,85.87
330,85.81
405,85.96
438,85.92
445,85.88
448,85.85
472,85.53
505,86.4
a1485247860,86
18,85.87
164,86.31
345,86.04
a1485332880,87.04
6,87.27
51,87.24
65,87.3
83,87.27
139,87.36
231,87.34
279,87.47
314,87.72
367,87.71
401,87.62
437,87.6
458,87.72
480,88.27
a1485417900,88.18
1,88
40,87.9
45,87.88
46,87.95
60,87.75
106,88.05
112,87.9
115,87.9
127,87.77
133,87.73
180,87.58
202,87.44
248,87.26
287,87.32
406,87.65
451,87.79
a1485504300,88.09
14,88.17
15,88.21
30,88.5
32,88.5
63,88.56
259,88.33
349,88.32
412,88
468,87.83
471,87.79
a1485763500,87.65
1,87.5
34,87.07
35,87.08
101,87.02
116,86.9
169,86.98
204,86.91
249,87
253,87.05
330,87.16
352,87.2
389,87
462,86.5
466,86.44
a1485849900,86.63
6,86.6
94,87.2
116,87.2
131,87.14
142,87.09
154,87.07
237,86.83
368,87.23
397,87.29
415,87.29
469,86.79
480,86.74
a1485938760,86.66
4,86.56
52,86.9
172,87.16
200,87.16
235,87.19
254,87.38
a1486022700,87.32
3,87.45
31,87.97
68,87.95
100,87.77
236,87.41
277,87.76
356,87.55
399,87.36
417,87.51
458,87.7
a1486109460,87.7
69,88.43
78,88
105,88.24
107,88.26
338,88.44
373,88.46
374,88.46
397,88.43
499,87.59
a1486369320,87.9
16,88.04
18,88.14
35,88.26
60,88.69
86,88.67
95,88.46
217,88.56
220,88.46
263,88.4
264,88.4
265,88.41
309,88.25
358,88.13
379,88.06
394,87.92
433,88.11
459,87.95
"
