POPD
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1484670120,0.977
2,0.98
944,0.972
a1484815800,0.973
171,0.978
332,0.999
336,1.006
446,0.997
a1485252060,0.975
120,0.971
370,0.974
a1485358440,1.008
36,1.009
a1485508320,0.98
a1485783780,0.965
24,0.96
160,0.965
a1485958140,0.946
a1486109220,0.873
2,0.852
225,0.9
a1486379400,0.866
88,0.86
a1486464300,0.857
151,0.857
152,0.857
315,0.853
316,0.853
a1486541100,0.85
a1486632120,0.848
a1486722540,0.864
a1486973100,0.857
115,0.838
400,0.858
a1487081640,0.843
7,0.843
a1487168940,0.844
a1487232300,0.843
a1487322900,0.827
205,0.829
230,0.829
a1487664360,0.84
1,0.835
18,0.838
484,0.838
a1487754540,0.824
65,0.819
309,0.81
a1488277200,0.821
a1488383280,0.855
a1488444300,0.868
77,0.862
401,0.863
422,0.859
"
