SAC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
365,1.749
407,1.7
a1489133580,1.691
92,1.729
150,1.67
151,1.669
157,1.655
175,1.643
176,1.626
196,1.67
472,1.67
497,1.67
a1489394580,1.728
387,1.719
404,1.719
431,1.719
432,1.72
441,1.719
442,1.724
a1489478700,1.734
37,1.733
104,1.733
424,1.729
480,1.728
486,1.728
a1489567740,1.693
76,1.693
113,1.691
300,1.738
332,1.691
413,1.691
419,1.738
424,1.738
a1489651500,1.739
63,1.738
64,1.739
72,1.749
348,1.779
439,1.741
460,1.779
474,1.777
a1489742400,1.769
1,1.8
5,1.809
8,1.84
33,1.859
81,1.818
254,1.807
333,1.808
a1490013420,1.81
1,1.82
2,1.81
222,1.847
a1490083620,1.753
72,1.84
76,1.84
111,1.81
115,1.81
116,1.81
128,1.84
173,1.81
241,1.836
251,1.836
278,1.836
416,1.771
470,1.833
494,1.77
495,1.77
499,1.819
a1490172120,1.755
14,1.755
37,1.724
254,1.798
443,1.798
a1490275560,1.727
175,1.787
178,1.783
a1490366220,1.789
1,1.702
53,1.789
TIMEZONE_OFFSET=120
a1490600040,1.702
165,1.71
386,1.692
468,1.769
a1490687640,1.733
220,1.762
434,1.732
436,1.732
a1490790840,1.74
29,1.767
53,1.769
163,1.81
164,1.794
165,1.792
168,1.788
a1490866920,1.749
166,1.749
a1490954580,1.73
171,1.749
182,1.799
a1491203280,1.789
390,1.75
a1491290460,1.728
11,1.799
136,1.8
375,1.799
a1491401880,1.73
a1491473580,1.7
a1491548700,1.7
120,1.72
125,1.73
401,1.76
a1491808140,1.796
3,1.796
43,1.8
46,1.843
142,1.829
143,1.83
166,1.8
186,1.839
494,1.803
a1491912060,1.837
198,1.802
a1491993900,1.789
248,1.789
a1492069020,1.789
178,1.763
181,1.763
260,1.831
463,1.763
a1492499100,1.8
20,1.8
100,1.8
349,1.78
370,1.766
a1492611000,1.799
61,1.765
a1492697880,1.77
43,1.77
55,1.77
a1492771560,1.76
270,1.739
284,1.739
a1493026020,1.799
4,1.824
71,1.831
a1493119680,1.829
a1493217660,1.764
a1493304720,1.74
987,1.809
a1493369580,1.74
11,1.74
12,1.701
41,1.731
68,1.702
75,1.701
84,1.7
329,1.7
a1493708700,1.671
20,1.672
23,1.67
a1493798220,1.664
366,1.661
a1493883060,1.624
19,1.624
20,1.624
137,1.659
330,1.61
453,1.629
475,1.61
a1493967900,1.594
10,1.594
51,1.594
84,1.594
446,1.594
465,1.609
505,1.594
a1494229200,1.565
83,1.606
84,1.606
138,1.6
253,1.6
261,1.576
329,1.58
333,1.58
334,1.58
438,1.6
a1494319380,1.576
9,1.575
56,1.56
79,1.556
228,1.579
a1494409080,1.561
97,1.53
213,1.516
a1494488100,1.501
421,1.504
a1494576060,1.569
135,1.503
189,1.51
191,1.51
220,1.51
a1494836640,1.48
211,1.529
305,1.529
384,1.563
a1494928020,1.5
39,1.539
254,1.491
a1495100280,1.471
1,1.45
352,1.471
a1495183260,1.522
1,1.523
3,1.549
4,1.5
282,1.534
a1495436700,1.588
"
