AZ2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1490353440,49.63
244,49.695
253,49.695
TIMEZONE_OFFSET=120
a1490598300,49.7
6,49.7
91,49.33
127,49.5
128,49.5
294,49.695
440,49.77
a1490771100,49.63
183,49.53
479,49.41
a1490947140,48.1
1,48.1
2,48.1
3,47.875
45,47.87
46,47.85
420,47.54
436,47.54
440,47.405
444,47.4
a1491208680,48.08
a1491289800,49.25
5,49.25
397,48.72
a1491375900,49
95,50.18
171,49.3
208,49.675
210,50.13
340,49.3
493,49.36
a1491462420,50.01
310,49.6
317,49.6
a1491560100,49.15
5,49.15
9,49.15
20,49.13
30,49.34
a1491834960,49.305
a1491899640,49.185
184,49.155
362,48.9
363,48.9
384,48.72
a1491990060,49.215
a1492078980,48.99
12,49.005
235,49.025
"
