FYB
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
53,35.415
75,35.59
144,35.575
148,35.575
216,35.61
223,35.6
328,35.745
367,35.605
411,35.6
417,35.365
419,35.35
429,35.58
445,35.355
473,35.36
481,35.455
483,35.46
493,35.465
499,35.495
507,35.575
a1502262180,35.45
2,35.215
114,35.15
150,35.11
196,35.05
205,35.045
214,35.01
287,35
288,34.81
307,34.7
310,34.61
313,34.34
315,34.34
316,34.285
317,34.29
323,34.115
354,34.29
357,34.3
360,34.3
381,34.385
382,34.495
386,34.5
404,34.585
405,34.7
406,34.97
432,34.6
445,34.635
463,34.64
464,34.6
466,34.665
490,34.52
503,34.525
507,34.51
a1502348820,34.54
7,34.315
8,34.485
11,34.5
12,34.45
14,34.44
23,34.245
37,34.245
42,34.035
63,34.405
65,34.38
108,34.675
150,34.55
162,34.42
219,34.305
220,34.175
223,34.305
237,34.035
296,34.005
357,34.005
380,34.24
397,34.245
444,34.24
451,34.235
458,34.15
463,34.16
469,34.235
471,34.235
472,34.235
479,33.925
499,34.18
500,34.18
503,34
a1502434980,33.9
5,33.61
7,33.5
11,33.565
12,33.565
13,33.62
26,33.63
31,33.85
33,34.24
39,34.235
103,34.26
110,34.05
129,34.05
155,33.85
189,33.87
250,33.6
294,33.89
351,33.7
353,33.7
360,33.7
366,33.7
377,33.705
386,33.955
409,33.72
418,33.765
426,33.815
433,33.7
440,33.6
443,34
451,34
452,33.705
479,33.69
490,33.825
506,33.725
a1502694180,34.4
16,34.3
17,34.3
18,34.3
23,34.4
35,34.5
37,34.81
38,34.985
39,34.9
55,34.99
86,34.985
90,34.99
91,34.93
94,34.99
97,34.99
101,35.1
108,35.1
114,35.2
128,35.1
140,35.08
162,35.195
181,35.175
197,35.115
228,35.005
229,35.01
282,34.98
313,35
358,34.98
444,34.64
488,34.21
507,34.21
a1502780580,34.675
32,34.285
39,34
246,34.33
251,34.37
309,34.275
311,34.475
319,34.495
348,34.51
372,34.49
374,34.495
376,34.65
383,34.645
421,34.66
426,34.305
464,34.525
476,34.495
501,34.475
a1502866980,34.395
3,34.395
4,35
5,35
8,35
10,35
16,35
17,36
18,35.6
22,35.3
23,35.5
33,35.4
35,35.45
76,35.3
80,35.2
92,35.36
127,35.36
181,35.4
199,35.445
223,35.45
237,35.205
250,35.54
252,35.54
260,35.535
308,35.57
310,35.56
320,35.65
330,35.6
338,35.7
339,35.75
347,35.8
348,35.6
351,35.42
404,35.2
409,35.15
443,35
474,35
487,35
497,35
499,34.97
502,34.855
a1502953380,34.745
1,34.975
18,34.95
22,34.9
23,34.9
105,34.895
108,34.895
109,34.895
124,34.9
126,34.9
128,34.9
132,34.89
134,34.945
161,34.75
191,34.88
243,34.87
270,34.945
276,34.81
323,34.945
337,34.675
338,34.5
356,34.79
378,34.69
388,34.935
408,34.87
409,34.75
412,34.75
421,34.425
444,34.645
498,34.645
501,34.41
502,34.37
506,34.48
a1503044760,34.305
22,34.3
29,34.42
59,34.49
79,34.595
80,34.4
88,34.4
118,34.3
133,34.55
135,34.55
139,34.4
219,34.155
289,34.25
332,34.145
338,34
400,33.905
"
