CVC1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=120
a1491226500,55.04
1,55.04
37,54.88
89,55.31
a1491292560,55.62
384,55
388,55.2
420,55.24
421,55.24
422,55.31
a1491391740,55.7
a1491807900,55.65
62,55.65
a1491916440,55.58
a1491981420,54.85
1,54.85
117,54.95
166,54.99
387,54.5
a1492070700,54.55
281,54.59
414,54.83
a1492502520,54.84
1,54.84
86,54.61
196,54.68
197,54.68
281,54.7
298,55.01
a1492604160,54.81
58,54.9
145,54.88
a1492673220,55.01
49,54.83
"
