LIO1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
476,1.97
481,1.96
505,1.95
a1486540980,1.909
5,1.862
32,1.861
35,1.86
57,1.861
61,1.861
67,1.835
81,1.835
85,1.831
93,1.83
118,1.835
120,1.83
123,1.839
140,1.84
153,1.831
198,1.85
224,1.85
228,1.85
274,1.85
282,1.85
283,1.83
293,1.85
312,1.83
314,1.83
328,1.84
391,1.842
393,1.832
398,1.883
408,1.877
410,1.877
425,1.877
441,1.877
442,1.877
449,1.877
453,1.899
473,1.899
474,1.9
476,1.969
478,2.05
481,2.01
483,2.001
484,2.001
487,2.001
488,2
493,2
496,1.999
498,1.982
500,1.97
a1486627380,1.912
1,1.999
10,1.912
11,1.931
12,1.93
18,1.951
22,1.949
26,1.91
29,1.906
38,1.906
55,1.925
56,1.925
66,1.925
74,1.93
92,1.911
100,1.911
122,1.92
149,1.912
172,1.92
196,1.921
201,1.999
242,1.95
263,1.949
325,1.925
375,1.925
383,1.912
385,1.911
422,1.911
487,1.925
505,1.93
a1486713780,1.99
1,1.99
70,1.901
96,1.9
147,1.921
196,1.92
220,1.9
381,1.9
387,1.899
444,1.87
458,1.869
463,1.868
476,1.869
479,1.87
507,1.87
a1486972980,1.9
15,1.899
19,1.875
20,1.89
36,1.899
43,1.92
44,1.901
51,1.901
60,1.9
85,1.89
105,1.9
113,1.92
123,1.873
124,1.873
130,1.851
131,1.86
133,1.86
136,1.87
144,1.875
154,1.879
162,1.86
177,1.86
190,1.861
255,1.875
270,1.879
271,1.88
301,1.899
440,1.898
450,1.899
461,1.879
485,1.851
502,1.853
a1487059380,1.849
4,1.811
5,1.811
7,1.736
8,1.78
9,1.799
12,1.77
13,1.799
14,1.771
15,1.776
16,1.746
22,1.741
24,1.741
47,1.798
48,1.8
49,1.79
68,1.765
78,1.765
84,1.793
89,1.765
90,1.742
97,1.741
145,1.74
163,1.73
175,1.74
193,1.724
197,1.7
201,1.702
202,1.701
203,1.701
206,1.71
207,1.705
211,1.71
212,1.705
215,1.7
216,1.7
219,1.683
220,1.683
222,1.689
223,1.699
230,1.699
231,1.719
232,1.681
239,1.694
246,1.719
247,1.735
249,1.703
251,1.7
258,1.699
259,1.699
263,1.7
272,1.7
275,1.719
285,1.701
288,1.72
289,1.729
295,1.73
296,1.73
297,1.73
298,1.758
301,1.721
314,1.721
315,1.75
320,1.721
322,1.735
323,1.721
326,1.721
335,1.72
337,1.71
339,1.71
346,1.71
356,1.71
359,1.71
370,1.72
371,1.72
385,1.72
417,1.71
418,1.72
445,1.73
467,1.73
469,1.729
470,1.72
478,1.72
483,1.729
507,1.714
a1487145780,1.68
4,1.66
11,1.699
12,1.66
13,1.66
15,1.65
18,1.65
21,1.66
29,1.66
33,1.651
39,1.652
40,1.626
43,1.65
46,1.63
47,1.625
49,1.608
55,1.601
76,1.61
77,1.601
78,1.571
79,1.594
81,1.595
83,1.6
86,1.61
87,1.62
92,1.62
103,1.623
104,1.646
109,1.62
114,1.63
115,1.648
125,1.621
142,1.645
178,1.635
179,1.644
181,1.644
189,1.648
190,1.66
193,1.655
201,1.651
202,1.652
236,1.67
250,1.636
255,1.641
264,1.674
278,1.671
286,1.67
287,1.67
331,1.669
343,1.67
394,1.67
400,1.675
412,1.68
423,1.681
427,1.68
428,1.67
439,1.67
452,1.677
462,1.689
464,1.661
477,1.661
478,1.655
489,1.655
501,1.66
504,1.66
507,1.642
a1487232180,1.665
22,1.659
29,1.66
59,1.69
84,1.69
85,1.7
86,1.709
91,1.709
92,1.72
96,1.72
98,1.74
101,1.676
107,1.7
109,1.701
111,1.748
125,1.748
198,1.727
219,1.7
407,1.709
427,1.709
428,1.709
a1487318580,1.71
69,1.71
80,1.699
94,1.726
117,1.7
144,1.7
203,1.691
272,1.709
273,1.691
283,1.691
289,1.729
290,1.691
299,1.692
309,1.691
354,1.691
393,1.69
394,1.682
409,1.698
435,1.7
436,1.682
446,1.682
448,1.73
449,1.74
450,1.754
451,1.794
496,1.76
498,1.76
507,1.714
"
