PNX
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=120
a1494412800,0.146
47,0.15
172,0.15
201,0.146
a1494486720,0.154
36,0.159
37,0.158
45,0.155
167,0.154
209,0.154
210,0.154
432,0.158
443,0.154
a1494572700,0.154
1,0.157
74,0.146
a1494855360,0.153
17,0.153
18,0.154
62,0.154
63,0.153
a1495005720,0.151
85,0.153
216,0.153
217,0.153
470,0.153
472,0.152
473,0.154
475,0.154
a1495091100,0.15
34,0.15
37,0.15
284,0.145
395,0.145
458,0.144
a1495182780,0.155
1,0.159
23,0.15
377,0.146
a1495443000,0.146
a1495548540,0.144
70,0.148
a1495613340,0.146
1,0.146
3,0.146
24,0.146
194,0.154
295,0.15
a1495698060,0.149
129,0.151
414,0.15
a1495782300,0.158
346,0.163
a1496061720,0.152
1,0.15
58,0.151
154,0.154
a1496151360,0.15
28,0.146
57,0.146
86,0.146
"
