ADN1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
248,52.55
249,52.5
270,52.52
295,52.5
318,52.21
335,52.3
340,52.3
341,52.3
344,52.17
345,52
346,51.99
350,52.29
357,52.34
366,52.34
385,52.49
402,52.38
447,52.47
452,52.45
458,52.29
469,52.25
475,52.24
486,52.24
493,51.77
499,51.91
502,51.83
506,52
507,52.13
a1490342580,52.1
20,52.21
65,52.41
78,52.25
98,52.25
108,52.25
123,52.41
129,52.11
171,51.7
180,51.81
229,51.84
240,51.9
249,51.85
255,52
270,51.92
288,51.82
294,51.82
348,51.8
358,51.82
364,51.82
375,51.82
380,52
381,52
384,52
427,52.42
429,52.58
430,52.74
447,52.81
448,52.38
453,52.25
458,52.24
459,52.25
466,52.5
482,53.33
483,53.33
484,52.9
487,52.95
500,52.87
501,53
502,53.1
503,53.23
504,53.18
505,53.18
507,52.76
"
