SK1A
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1488800700,2.978
222,3.051
225,3.051
276,3.086
a1488873780,3.1
11,3.15
65,3.101
67,3.1
344,3.094
454,3.04
a1489055160,3.066
1,3
2,3
3,2.999
4,2.999
5,2.999
7,3
65,3.102
175,3.15
a1489137060,3.201
3,3.179
61,3.123
70,3.179
97,3.199
a1489397340,3.124
304,3.199
a1489488240,3.11
a1489651380,3.136
a1489996980,3.1
274,3.13
a1490111460,3.149
12,3.1
13,3.1
a1490173800,3.1
12,3.1
13,3.1
14,3.1
a1490258400,3.01
14,3.08
104,3.05
212,3.099
219,3.08
228,3.05
242,3.05
297,2.96
434,2.97
a1490349180,2.96
43,2.96
44,2.94
48,2.999
68,3.048
189,2.916
308,2.961
"
