3O1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
102,2.419
107,2.419
110,2.415
113,2.419
115,2.419
121,2.42
150,2.42
152,2.42
160,2.43
178,2.43
267,2.426
276,2.43
289,2.433
324,2.434
348,2.43
375,2.42
400,2.433
403,2.432
406,2.418
408,2.418
426,2.415
436,2.415
438,2.42
442,2.426
459,2.418
460,2.419
463,2.419
465,2.418
467,2.419
486,2.418
493,2.411
495,2.41
502,2.4
a1494486300,2.479
18,2.46
22,2.466
30,2.466
33,2.446
41,2.466
46,2.445
48,2.46
51,2.459
58,2.46
71,2.459
74,2.459
77,2.459
84,2.455
92,2.455
93,2.459
94,2.46
97,2.451
98,2.441
102,2.465
105,2.443
132,2.465
135,2.46
140,2.461
141,2.449
168,2.45
173,2.46
174,2.47
176,2.474
186,2.46
191,2.46
199,2.465
210,2.46
220,2.472
253,2.47
279,2.47
286,2.46
289,2.46
291,2.46
307,2.451
309,2.451
326,2.48
327,2.48
333,2.469
337,2.469
338,2.469
354,2.469
371,2.46
399,2.469
425,2.441
426,2.464
439,2.459
454,2.441
501,2.469
a1494572700,2.42
18,2.411
19,2.419
28,2.419
40,2.42
72,2.42
73,2.424
91,2.413
94,2.412
104,2.421
144,2.421
151,2.419
158,2.42
188,2.42
209,2.42
211,2.42
212,2.42
213,2.412
258,2.411
276,2.41
301,2.401
312,2.403
341,2.409
342,2.419
353,2.428
377,2.411
392,2.41
393,2.41
433,2.4
467,2.434
481,2.433
487,2.433
491,2.41
494,2.386
"
