HG1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=86400
COLUMNS=DATE,OPEN
133,26.6
134,26.75
135,26.79
136,26.69
137,26.7
140,26.55
141,26.61
142,26.84
143,26.8
144,26.8
147,26.8
148,26.85
149,26.63
150,26.8
151,26.85
154,26.975
155,27.29
156,27.3
157,27.11
158,27.1
161,27.2
162,27.27
163,27.09
164,27.34
165,27.39
168,27
169,27.1
170,26.81
171,26.8
172,26.825
175,26.85
176,26.775
177,26.99
178,26.975
179,27.17
182,27.025
183,27.05
184,27.15
185,27
189,27.16
190,27.05
191,27.015
192,27.2
193,27.035
196,27.1
197,26.96
198,27
199,27
200,26.6
203,26.9
204,26.77
205,26.9
206,27
207,27.015
TIMEZONE_OFFSET=60
a1414427400,27.25
1,27.7
2,27.9
3,27.85
4,27.95
7,28.1
8,28.5
9,28.2
10,28.48
11,27.81
14,28
15,28.2
16,28.2
17,28.4
18,28.2
21,28.06
22,28.7
23,28.75
24,28.75
25,28.8
28,28.85
29,29.25
30,29.285
31,29.235
32,29.35
35,29.5
36,29.5
37,29.5
38,30
39,30
42,30
43,29.75
44,29.9
45,29.99
46,30.01
49,30.005
50,30
51,29.9
52,30.07
53,30.1
56,29.7
57,30.14
63,30.45
64,30.475
70,30.17
71,30.35
72,30.49
73,30.85
74,30.845
77,30.3
78,30.465
79,30.4
80,30.545
81,33.42
84,32.79
85,33.05
86,33.05
87,33.33
88,33.26
91,33.5
92,33.6
93,33.75
94,33.5
95,34.5
98,34.55
99,34.9
100,35.415
101,36.1
102,36
105,35.8
106,36
107,35.49
108,35.5
109,36
112,36.1
113,35.48
114,35.54
115,36.2
116,36.09
119,36.2
120,35.845
121,35.85
122,36.5
123,36.3
126,36.235
127,37
128,37.2
129,37.1
130,36.99
133,36.55
134,36.58
135,36.505
136,36.35
137,36.505
140,36.515
141,36.3
142,35.92
143,36.225
144,35.85
147,35.75
148,35.81
149,35.79
150,35.8
151,36.035
TIMEZONE_OFFSET=120
a1427729400,36
1,35.985
2,35.76
3,35.68
8,35.51
9,35.35
10,35.32
11,35.5
14,35.38
15,35.545
16,35.405
17,36.06
18,35.5
21,35.35
22,35.75
23,35.48
24,35.595
25,35.185
28,35
29,34.9
30,35.25
31,35.09
35,34.99
36,35.395
37,35.22
38,35.45
39,35.375
42,35
43,35
44,34.98
45,34.76
46,35.13
49,35.2
50,34.995
51,34.79
52,34.96
53,35.145
57,34.8
58,34.51
59,34.505
60,34.745
63,34.805
64,35.04
65,34.84
66,34.6
67,34.51
70,34.805
71,34.5
72,34.51
73,34.51
74,34.61
77,34.5
78,34.5
79,34.55
80,34.3
81,34.205
84,34.22
85,34.225
86,34.1
87,34.5
88,34.605
91,34.6
92,34.8
93,34.695
94,34.635
95,34.65
98,34.65
99,34.78
100,34.75
101,34.65
102,35
105,34.9
106,34.805
107,34.765
108,34.81
109,34.82
112,34.81
113,34.755
114,35.095
115,35.075
116,35.08
119,34.76
120,34.76
121,35.08
122,35.095
123,35.07
126,35.6
127,35.795
128,36.07
129,36.05
130,35.405
133,36.35
134,36.005
135,35.85
TIMEZONE_OFFSET=60
a1448469000,36
1,36.2
2,35.2
5,36.05
6,36.08
7,35.895
8,35.85
9,35.8
12,35.82
13,35.9
14,0.0
15,35.6
16,35.34
19,35.895
20,35.3
21,35.225
23,35.4
26,35.26
27,35.2
28,35.155
33,35.4
34,35.5
35,35.5
40,35.5
41,35.105
42,35.22
43,35.5
44,35.29
47,35.65
48,35.405
49,35.505
50,35.605
51,35.405
54,35.4
55,35.46
56,35.6
57,35.4
58,35.5
61,35.605
62,35.7
63,35.405
64,35.42
65,35.745
68,35.745
69,35.105
70,35.62
71,35.7
72,35.55
75,35.415
76,35.205
77,35.205
78,35.23
79,34.86
82,35.345
83,35.68
84,35.605
85,35.915
86,36.17
89,35.8
90,35.9
91,36
92,36.105
93,36
96,35.85
97,36.1
98,36
99,36.025
100,36
103,35.85
104,35.855
105,35.82
106,35.945
107,35.91
110,35.86
111,35.8
112,35.8
113,36.055
114,36.18
117,36.155
118,36.15
119,36.15
120,36.25
TIMEZONE_OFFSET=120
a1459265400,36.12
1,36.11
2,36.01
3,35.8
6,36.095
7,35.915
8,36.3
9,36.005
10,36.355
13,36.295
14,35.955
15,36.15
16,36.07
17,35.95
20,35.915
21,36.005
22,35.9
23,35.925
24,35.705
27,36
28,35.8
29,35.945
30,35.895
31,35.805
34,35.81
35,35.895
36,35.335
37,35.895
38,35.89
41,35.85
42,35.825
43,35.405
44,35.79
45,35.85
49,35.77
50,35.77
51,35.82
52,35.89
55,35.745
56,35.7
57,35.83
58,35.4
59,35.79
62,35.67
63,35.78
64,35.47
65,35.9
66,34.9
69,35.5
70,35.2
71,35.505
72,35
73,34.9
76,34.9
77,35.28
78,35.25
79,35.225
80,34.9
83,35.015
84,35.05
85,35.005
86,35.005
87,34.88
90,35
91,34.9
92,35.25
93,35.8
94,35.5
97,35.805
98,35.815
99,35.99
100,35.85
101,36.01
104,36.16
105,36.3
106,36.35
107,36.05
108,36.505
111,36.845
112,36.75
113,37.24
114,37.235
115,37.2
118,37.25
119,37.35
120,37.23
121,37.2
122,36.93
125,36.8
126,37.25
127,0.00
128,37.05
129,37.245
132,37.2
133,37.25
134,37.2
135,37.285
136,37.195
139,37.2
140,37.195
141,37.3
142,37.375
143,37.3
146,37.5
147,37.395
148,37.305
149,37.4
150,0.000
153,0.000
154,37.4
155,37.495
156,37.2
157,37.4
160,37.49
161,37.99
162,37.505
163,37.995
164,37.985
167,38
168,38
169,38.15
170,38.55
171,38.7
174,38.5
175,0.00
176,38.595
177,0.0
178,38.2
181,38.705
182,38.71
183,39.185
184,39.395
185,39.41
189,39.98
190,39.555
191,39.99
192,39.97
195,40
196,40.05
197,40
198,40.38
199,40.9
202,40.95
203,41.15
204,41
205,40.575
206,40.82
209,41.22
210,41.22
211,41.445
212,41.4
213,40.455
TIMEZONE_OFFSET=60
a1477931400,41.4
1,41.295
2,41.4
3,41.35
4,41.495
7,41.435
8,41.355
9,40.8
10,41.75
11,41.555
14,41.88
15,41.5
16,41.85
17,42
18,41.555
21,41.95
22,41.95
23,41.95
24,41.95
25,41.95
28,41.85
29,41.855
30,41.87
31,42.5
32,41.87
35,41.905
36,41.86
37,41.865
38,42
39,42.095
42,42.1
43,42.2
44,42.2
45,42.08
46,42.195
49,41.705
50,41.99
51,41.99
52,42.05
53,42.1
57,42
58,42.05
59,42.05
60,42.1
63,42.1
64,42.505
65,42.45
66,42.1
67,42.295
70,42.495
71,42.445
72,42.5
73,42.49
74,42.5
77,42.49
78,42.255
79,42.495
80,42.52
81,42.255
84,42.44
85,42.585
86,42.895
87,42.9
88,43
91,43.095
92,43.075
93,42.75
94,43.7
95,44.395
98,44
"
