CEV
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
506,17.325
a1488441780,17.435
6,17.35
11,17.325
13,17.35
18,17.35
31,17.415
35,17.405
36,17.35
48,17.35
52,17.395
53,17.44
54,17.5
56,17.59
65,17.545
71,17.52
72,17.4
78,17.405
85,17.4
86,17.405
112,17.495
116,17.435
124,17.495
125,17.5
149,17.52
154,17.535
166,17.535
168,17.535
178,17.535
193,17.545
197,17.6
213,17.6
238,17.61
246,17.6
255,17.55
262,17.545
263,17.55
282,17.58
292,17.6
303,17.625
315,17.625
343,17.645
365,17.645
398,17.605
410,17.6
428,17.6
441,17.565
453,17.6
462,17.6
464,17.59
486,17.6
489,17.6
500,17.615
502,17.605
507,17.52
a1488528180,17.8
3,17.68
49,17.52
77,17.6
132,17.63
159,17.6
161,17.63
162,17.76
177,17.69
178,17.7
185,17.765
211,17.795
230,17.77
232,17.78
238,17.775
242,17.78
252,17.74
280,17.74
292,17.675
317,17.655
349,17.66
350,17.605
351,17.605
352,17.61
396,17.695
397,17.775
402,17.71
418,17.77
419,17.785
425,17.87
432,17.88
451,17.825
457,17.825
460,17.84
461,17.84
462,17.9
468,17.85
502,17.935
506,17.885
"
