U9R
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=120
a1497423900,20.3
47,20.3
114,20.54
137,20.54
211,20.54
319,20.62
331,20.45
385,20.075
387,20.09
388,20.075
390,20
391,19.89
393,19.925
394,19.915
426,19.8
492,19.8
a1497515520,20.2
142,20.18
253,19.805
303,19.66
304,19.62
305,19.745
307,19.785
309,19.855
324,19.82
325,19.79
342,19.79
383,19.45
a1497599520,19.56
83,19.48
87,19.49
105,19.495
312,19.5
338,19.5
340,19.305
342,19.07
344,18.955
345,18.8
348,18.845
352,18.895
380,18.69
381,18.605
382,18.67
402,18.55
418,18.5
432,18.5
a1497855900,18.94
35,18.89
237,18.85
244,18.75
246,18.75
292,18.875
356,18.97
357,18.895
400,18.6
413,18.625
503,18.61
a1497942300,18.895
280,18.895
388,18.79
397,18.775
403,18.69
414,18.79
416,18.755
500,18.59
a1498029540,18.47
7,18.475
21,18.5
41,18.45
67,18.45
71,18.335
168,18.45
256,18.425
282,18.5
328,18.495
331,18.495
342,18.5
348,18.235
374,18.285
376,18.125
384,18.085
388,18.095
434,18.135
444,18.28
453,18.26
a1498115100,18.305
234,18.225
272,18.275
294,18.155
338,18.15
357,18.15
388,18.15
389,18.15
429,18.5
462,18.47
490,18.61
a1498217580,18.37
120,18.57
121,18.525
122,18.565
123,18.465
134,18.545
a1498460820,19.16
34,19.065
56,19.11
472,18.87
a1498558380,19.325
213,19.02
223,19.05
261,19.24
268,19.235
279,19.24
303,19.07
a1498635000,19.16
2,19.05
11,19.24
196,19.08
199,19.25
304,19.415
311,19.025
363,19.435
382,19.315
409,19.415
a1498719900,19.14
54,19.06
165,19.065
204,19.065
208,19.32
209,19.185
210,19.185
342,19.49
344,19.49
390,19.17
458,19.265
a1498806300,18.81
7,18.81
81,18.96
297,19.275
327,19.415
388,19.145
394,19
401,19.185
a1499072100,18.915
277,19.29
a1499151900,19.415
87,19.635
112,19.55
226,19.685
260,19.505
347,19.5
419,19.72
"
