V3V
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1487580120,5.98
151,5.95
a1487668440,5.949
26,5.949
135,5.89
297,5.969
299,5.85
410,5.802
a1487760900,5.87
25,5.899
52,5.9
61,5.999
153,5.989
180,5.95
a1487837280,5.853
27,5.852
384,5.88
390,5.852
396,5.852
421,5.801
452,5.78
a1487925600,5.78
12,5.78
180,5.74
212,5.74
425,5.74
a1488183780,5.829
63,5.8
a1488273120,5.836
a1488355380,5.948
63,5.949
93,5.95
340,5.84
a1488441780,5.909
67,5.751
108,5.74
118,5.75
a1488528180,5.875
8,5.718
11,5.61
12,5.56
50,5.679
51,5.72
175,5.763
194,5.763
266,5.7
406,5.77
458,5.778
a1488798000,5.8
a1488875700,5.838
1,5.91
37,5.9
53,5.741
317,5.741
a1488960180,5.72
84,5.8
90,5.8
371,5.8
383,5.8
a1489055220,5.6
11,5.564
50,5.562
52,5.562
55,5.562
57,5.562
59,5.562
61,5.562
343,5.841
a1489148400,5.855
2,5.855
"
