STM
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
5,56.11
11,56.3
18,56.18
20,56.1
22,56.05
23,56.1
24,56.16
25,56.19
43,56.22
53,56.22
54,56.11
56,56.1
57,56.09
58,56.35
59,56.25
63,56.17
69,56.16
72,56.16
74,56.21
75,56.36
83,56.25
90,56.25
93,56.28
94,56.27
96,56.26
100,56.22
104,56.26
105,56.4
106,56.4
108,56.4
109,56.32
115,56.5
116,56.49
124,56.47
125,56.44
126,56.45
140,56.6
144,56.46
146,56.55
151,56.56
152,56.6
153,56.6
154,56.57
155,56.59
156,56.86
157,56.9
163,56.89
164,56.62
165,56.67
174,56.67
188,56.78
190,56.85
191,56.88
192,56.88
200,56.99
201,56.92
204,56.92
205,56.93
209,56.74
210,56.74
211,56.93
212,57
214,57.12
218,57.14
220,57.04
227,57.06
237,56.88
240,56.85
241,56.77
245,57
249,57
250,57.24
251,57.16
259,57.19
260,57.07
261,57.12
265,57.2
266,57.08
273,57.22
278,57.23
280,57.15
284,57.14
299,57.07
308,57
309,57.17
314,57.16
316,57.17
320,57.14
330,57.12
336,57.02
346,57.03
354,57.11
355,57.1
358,57.01
361,56.93
363,56.89
364,56.86
372,56.88
379,56.86
390,57.04
393,56.9
394,56.67
397,56.77
398,56.81
399,56.95
400,56.9
403,56.9
414,56.83
417,56.97
418,56.97
424,56.88
429,56.9
432,56.9
436,56.84
437,56.75
438,56.72
439,56.7
442,56.79
445,56.66
449,56.75
453,56.66
454,56.66
461,56.6
465,56.7
469,56.66
470,56.66
471,56.5
472,56.7
473,56.7
474,56.72
483,56.72
484,56.79
487,56.79
489,56.75
493,56.75
494,56.7
496,56.7
498,56.75
500,56.83
501,56.79
502,56.82
504,56.82
505,56.8
506,56.73
507,56.74
a1488873780,56.96
5,56.63
6,56.85
8,56.67
21,56.73
26,56.73
28,56.91
29,57.03
30,56.87
36,56.74
53,56.78
54,56.84
59,56.92
60,57.09
61,56.98
69,56.85
78,56.85
83,57.11
93,57.04
102,56.99
113,56.96
114,57.14
115,56.99
126,57.03
127,57.03
132,56.99
146,56.99
150,56.99
151,57.07
157,57.09
161,57.11
165,57.08
172,57.08
173,57.25
182,57.24
186,57.18
198,57.11
200,57.27
204,57.28
208,57.28
213,57.28
224,57.32
227,57.25
231,57.18
234,57.19
240,57.22
241,57.19
245,57.3
251,57.22
252,57.1
255,57.08
256,57.03
261,57.03
264,56.99
267,57.06
273,57.5
274,57.5
275,57.5
279,57.61
283,57.7
285,57.65
287,57.52
292,57.5
296,57.5
299,57.53
305,57.72
308,57.65
312,57.66
317,57.6
324,57.6
327,57.58
328,57.54
330,57.59
334,57.56
335,57.61
346,57.66
356,57.76
362,57.7
370,57.76
376,57.87
389,57.77
395,57.66
399,57.76
401,57.66
402,57.59
407,57.52
408,57.55
414,57.6
419,57.6
424,57.6
425,57.65
426,57.71
430,57.66
435,57.72
437,57.66
441,57.52
442,57.5
444,57.56
449,57.51
450,57.5
451,57.5
453,57.65
457,57.67
464,57.64
465,57.73
468,57.73
472,57.69
476,57.73
479,57.73
480,57.7
481,57.7
484,57.68
485,57.67
489,57.68
493,57.74
497,57.55
498,57.54
499,57.58
501,57.54
502,57.6
503,57.63
506,57.56
507,57.51
a1488960180,57.6
6,57.92
7,57.78
8,57.63
9,57.5
13,57.5
16,57.5
20,57.59
22,57.95
23,57.95
24,57.97
25,57.97
27,57.98
31,58.06
33,58.16
34,57.94
36,57.94
41,58.11
42,58.11
47,58.13
48,58.04
49,57.98
50,58.1
60,58.06
61,58
62,58
63,58.05
64,58.33
65,58.31
67,58.12
70,58.1
72,57.98
74,58.1
76,58.17
77,58.18
79,58.18
82,58.19
83,58.21
85,58.21
88,58.21
90,58.22
91,58.25
92,58.24
95,58.24
96,58.25
97,58.24
103,58.43
105,58.66
113,58.41
114,58.42
117,58.39
118,58.61
119,58.58
120,58.52
125,58.5
134,58.52
138,58.52
140,58.43
141,58.43
142,58.43
143,58.35
145,58.31
149,58.31
150,58.31
151,58.36
152,58.56
156,58.27
158,58.39
161,58.45
163,58.21
164,58.2
166,58.28
169,58.39
170,58.39
172,58.43
175,58.55
178,58.55
179,58.66
182,58.61
183,58.46
184,58.69
185,58.71
189,58.57
190,58.56
192,58.31
194,58.4
200,58.39
201,58.35
204,58.45
205,58.38
208,58.31
213,58.39
214,58.31
220,58.18
221,58.31
222,58.14
223,58.26
224,58.09
225,58.1
232,58.01
238,58.08
239,57.84
245,58.17
246,58.04
250,58.14
251,58.14
253,58.25
256,58.26
261,58.29
262,58.38
263,58.15
268,58.14
271,58.3
273,58.33
276,58.3
277,58.32
278,58.18
279,58.18
280,58.18
285,58.4
290,58.52
293,58.61
298,58.61
299,58.55
300,58.42
301,58.43
303,58.45
304,58.45
306,58.36
308,58.38
313,58.4
314,58.21
315,58.28
317,58.32
318,58.29
321,58.21
323,58.2
333,58.18
337,58.25
343,58.25
347,58.3
348,58.41
349,58.48
351,58.4
352,58.38
356,58.37
359,58.37
362,58.52
365,58.55
368,58.54
370,58.49
372,58.55
373,58.58
374,58.8
375,58.85
377,58.8
379,58.7
382,58.57
385,58.51
386,58.51
388,58.64
389,58.67
391,58.66
398,58.57
400,58.57
401,58.6
405,58.51
413,58.6
415,58.6
419,58.6
420,58.73
421,58.76
423,58.64
424,58.55
429,58.57
432,58.51
433,58.57
434,58.67
439,58.6
440,58.67
441,58.84
442,58.8
443,58.78
444,58.6
449,58.62
450,58.74
454,58.68
455,58.68
462,58.52
463,58.49
464,58.54
467,58.59
468,58.64
470,58.68
471,58.67
475,58.63
476,58.62
477,58.63
478,58.66
480,58.66
483,58.69
484,58.72
487,58.7
488,58.68
489,58.56
490,58.56
492,58.49
495,58.55
496,58.86
497,58.5
498,58.56
500,58.52
506,58.5
507,58.49
a1489046580,58.66
3,58.6
9,58.42
10,58.56
11,58.64
12,58.64
13,58.64
17,58.61
23,58.61
29,58.54
32,58.42
40,58.5
43,58.57
45,58.48
47,58.38
49,58.38
52,58.38
55,58.4
56,58.67
57,58.61
58,58.58
61,58.71
63,58.67
69,58.56
72,58.56
74,58.51
81,58.51
82,58.46
88,58.67
91,58.8
97,58.81
105,58.93
106,58.85
117,58.75
123,58.64
131,58.64
136,58.44
137,58.44
143,58.36
148,58.3
150,58.29
158,58.37
169,58.38
175,58.52
180,58.41
185,58.26
193,58.37
194,58.33
201,58.36
203,58.34
209,58.31
210,58.28
215,58.25
220,58.4
222,58.29
226,58.2
232,58.11
233,58.35
234,58.47
236,58.53
240,58.53
241,58.35
242,58.35
245,58.27
250,58.34
252,58.22
254,58.18
264,58.36
267,58.4
270,58.4
274,58.39
278,58.37
280,58.36
285,58.27
286,58.28
287,58.28
288,58.47
289,58.52
296,58.58
297,58.58
307,58.55
311,58.45
313,58.35
316,58.35
320,58.42
326,58.49
327,58.4
337,58.36
340,58.35
341,58.6
342,58.75
345,58.78
346,58.78
352,58.78
353,58.73
354,58.65
360,58.6
364,58.86
366,58.75
367,58.6
368,58.6
374,58.62
381,58.69
392,58.68
393,58.67
397,58.83
400,58.67
405,58.71
411,58.83
414,58.75
423,58.74
430,58.84
434,58.82
435,58.82
437,58.87
440,58.81
445,58.83
452,58.85
454,58.76
460,58.78
461,58.78
465,58.85
467,58.75
472,58.88
480,58.75
481,58.66
484,58.66
488,58.77
491,58.75
492,58.75
498,58.8
499,58.77
500,58.68
501,58.66
502,58.72
503,58.79
504,58.73
505,58.7
506,58.66
507,58.65
a1489132980,59
13,59
14,58.91
19,59.14
22,58.82
23,58.79
27,58.94
32,58.96
39,58.95
46,59
50,59
51,59
67,59.04
69,59.08
72,59.25
94,59.23
95,59.17
107,59.15
108,59.12
116,59.11
118,59.22
121,59.14
122,59.13
125,59.22
129,59.12
130,59.09
131,59.19
141,59.19
147,59.25
156,59.05
161,59.03
168,59.09
173,59.17
176,59.18
190,59.18
191,59.22
192,59.09
194,59.08
196,59.08
197,59.03
204,59.08
206,59.08
212,59.06
219,59.17
222,59.04
227,59
229,58.89
238,58.98
240,58.88
242,58.85
245,58.92
246,59.05
250,59.04
252,59.01
253,58.99
258,59
259,59.01
262,59
266,59
273,59
274,58.92
275,58.8
279,58.6
281,58.6
290,58.6
291,58.54
296,58.6
300,58.6
301,58.59
302,58.58
303,58.6
304,58.6
307,58.6
308,58.56
322,58.48
329,58.53
330,58.46
337,58.52
341,58.51
342,58.45
352,58.48
361,58.48
362,58.47
371,58.45
375,58.42
378,58.46
379,58.49
381,58.55
382,58.55
383,58.55
384,58.55
389,58.44
390,58.43
392,58.43
393,58.41
394,58.5
395,58.41
398,58.39
403,58.36
406,58.31
409,58.31
410,58.45
412,58.49
415,58.5
423,58.41
424,58.28
425,58.24
429,58.13
430,58.1
431,58.43
432,58.44
437,58.44
442,58.45
447,58.33
451,58.28
452,58.46
457,58.43
458,58.4
462,58.31
463,58.31
468,58.23
471,58.23
472,58.29
474,58.29
475,58.32
478,58.26
479,58.3
485,58.35
490,58.33
492,58.33
493,58.22
498,58.13
499,58.13
500,58.16
504,58.14
505,58.26
507,58.25
"
