ARRB
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
95,8.111
102,8.103
110,8.096
119,8.092
120,8.088
143,8.103
161,8.064
162,8.067
176,8.086
198,8.076
201,8.076
204,8.078
207,8.074
209,8.078
213,8.056
216,8.059
229,8.071
238,8.089
253,8.084
263,8.089
270,8.105
273,8.109
275,8.099
286,8.107
298,8.109
302,8.1
311,8.08
320,8.072
329,8.093
341,8.129
346,8.113
357,8.139
373,8.09
386,8.074
396,8.038
420,8.041
424,8.009
427,8.012
430,8.005
431,8.012
432,8.01
434,8
436,7.983
437,7.977
438,7.96
439,7.953
440,7.931
442,7.938
443,7.942
444,7.939
446,7.929
449,7.958
452,7.954
453,7.951
455,7.954
458,7.938
465,7.939
471,7.93
476,7.915
477,7.909
479,7.888
484,7.872
492,7.891
496,7.884
498,7.883
500,7.88
501,7.888
504,7.902
"
