ALU2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1486390260,23.695
18,23.855
121,23.95
a1486454700,24.26
27,24.745
51,24.365
111,24.305
130,24.315
432,24.655
a1486543080,24.9
170,24.8
255,23.965
309,24.585
321,24.595
411,25
a1486627560,25.5
189,25.235
325,24.85
327,25.395
330,25.5
396,25.85
a1486735860,26.645
106,26.78
a1486974960,27.7
6,27.91
86,27.555
315,27.83
355,27.7
359,27.75
362,27.55
392,27.75
393,27.745
417,27.765
422,27.9
447,28
a1487081340,27.83
24,27.86
25,28
37,27.875
84,28.3
a1487145900,28.105
436,27.6
a1487237400,27.225
321,27.54
a1487318700,27.45
37,27.355
255,27.11
399,27.475
a1487577900,27.99
67,27.46
84,28
106,28.275
109,28.28
164,28.28
415,28.25
429,28.13
a1487682060,28.36
18,28.02
143,28.5
154,28.4
a1487750700,28.535
24,28.58
38,28.55
161,28.515
392,28.54
453,28.93
456,28.645
491,28.68
a1487837100,28.695
26,29
84,29
90,29
a1487937660,27.085
59,27
152,27.5
203,27.24
259,27.675
"
