UBK
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1486368180,69.78
13,69.77
47,69.08
133,68.8
140,68.32
158,68.39
249,68.56
272,67.47
374,68.44
a1486454940,67.99
1,67.99
2,67.99
92,67.5
125,67.99
332,67.8
350,67.69
a1486540980,68.8
55,67.52
73,67.93
114,67.01
119,67.02
285,67.98
330,67.03
a1486627380,68.26
13,68.21
191,67.5
220,67.5
228,68.16
314,68.29
a1486713780,67.5
272,67.8
a1486975980,67.5
23,67.5
136,67.81
264,68
a1487064660,68.99
248,68.01
381,68.01
a1487145780,68
66,68.01
474,68.01
a1487232180,68.5
57,68.65
74,68.5
134,68.5
a1487318580,69
17,69
126,69
a1487577780,69
10,68.7
46,68.7
128,68.99
379,68.5
435,69
a1487664180,69.3
31,68.39
33,68.39
73,68.39
152,68.75
178,68.13
206,69.14
272,68.99
316,68.07
321,68
360,67.7
454,68.37
a1487755860,68.9
95,68.9
217,68.83
288,68.77
348,68.09
349,68
418,68
a1487837460,67.51
68,68
96,68
187,68
205,68.5
266,68.61
391,68.79
a1487925600,68.05
68,68.01
299,68.01
353,68
375,68.34
"
