XJCA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1486390980,0.053
a1486471980,0.052
a1486627500,0.055
82,0.055
211,0.053
220,0.053
223,0.053
a1486713900,0.056
315,0.057
377,0.058
387,0.059
388,0.058
490,0.06
a1486973100,0.066
329,0.061
345,0.059
a1487060100,0.061
94,0.061
96,0.064
301,0.061
406,0.06
485,0.06
a1487171280,0.06
a1487340420,0.062
a1487593500,0.064
a1487667360,0.061
45,0.063
262,0.061
310,0.063
345,0.063
346,0.063
387,0.063
425,0.064
430,0.063
448,0.063
a1487760420,0.06
237,0.058
245,0.06
a1487845380,0.063
63,0.06
a1487937900,0.06
71,0.06
81,0.06
145,0.062
166,0.06
"
