HAW
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1486382400,46
12,45.89
20,45.8
38,45.795
258,45.55
a1486458360,45.655
29,46.285
60,46.13
80,46.14
216,46.14
347,45.605
406,45.6
410,45.55
a1486542360,45.5
45,45.945
127,45.945
182,45.45
309,45.945
349,45.7
350,45.945
373,45.505
415,45.515
432,45.5
438,45.495
456,45.4
457,45.395
a1486713780,46.53
9,46.76
51,46.605
55,46.47
94,46.695
111,46.88
133,46.88
173,46.55
375,46.965
391,46.965
398,46.97
a1486972980,46.98
39,46.895
43,46.8
67,46.995
111,47
163,46.8
168,46.8
227,46.95
383,46.8
474,46.8
496,46.8
500,46.8
503,46.95
a1487059380,47
41,46.75
54,46.17
122,46.5
a1487157360,45.905
31,46.41
160,46.495
169,46.495
a1487238240,46.28
53,46.425
54,46.5
353,46.07
a1487324760,46.995
67,46.32
153,46.89
185,46.985
218,46.995
222,47
226,47
364,47
a1487581440,46.605
3,47
41,47
110,47
115,46.895
167,47.495
260,46.605
a1487672040,47
10,47.165
199,47.195
206,46.85
228,46.8
260,46.8
265,47.15
a1487757180,47
81,47
107,47
190,46.8
232,46.79
a1487841000,47
20,47
39,47
64,46.805
115,47.245
264,47.245
350,46.455
439,47.565
a1487934600,45.61
8,45.61
175,46.85
202,46.93
303,46.85
319,46.85
"
